timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,fullregionsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetaddress,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,saddr,seqnum,size,sport,desiredaccess,returncode,id,process,reason,threadtime,action,key,vault,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,featureid,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,data,startstop,deltacpu,deltawall,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,devicename,devicenamelength,drivername,drivernamelength,accessmask,washardened,oldfilename,foldername,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,classification,eventtype,fileid,fileusn,info,scansource,integritylevel,imagepath,processcontextid,channel,eventid,first resource path,first resource type,resource count,scan source,type,startqpc,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,count,terminationtime,bytescopied,operationstatus,featuretype,keypath,newvalue,oldvalue,usermode,valuename
"2025-12-16 12:02:11.9489038Z","ETW","1","0","2025-12-16 12:02:11.9489038Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","14984 RuntimeBroker.exe",9012,,,"14984 RuntimeBroker.exe",,,,,,,,,,,,,18446727645782061056,18446727645782032384,140731779685424,0,940089659392,9012,1765886531948903800,940093997056,940093947904,140731779685424,19579824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:12.1223563Z","ETW","1","0","2025-12-16 12:02:12.1223563Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","13332 msedgewebview2.exe",3584,,,"13332 msedgewebview2.exe",,,,,,,,,,,,,18446727645750067200,18446727645750038528,140731816172480,0,666066411520,3584,1765886532122356300,666101612544,666101604352,140731816172480,632988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:12.3589308Z","ETW","1","0","2025-12-16 12:02:12.3589308Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 2892 svchost.exe",,,,,,,,,,,,,18446727645750067200,18446727645750038528,140731816172480,0,394687627264,1456,1765886532358930800,394689773568,394689740800,140731816172480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:12.3903755Z","ETW","1","0","2025-12-16 12:02:12.3903755Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3656 svchost.exe",15016,,," 3656 svchost.exe",,,,,,,,,,,,,18446727645678501888,18446727645678473216,140731478856096,253,217563856896,15016,1765886532390375500,217571655680,217571622912,140731478856096,114273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:12.6277681Z","ETW","1","0","2025-12-16 12:02:12.6277681Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3656 svchost.exe",3420,,," 3656 svchost.exe",,,,,,,,,,,,,18446727645677748224,18446727645677719552,140731478856096,253,217563840512,3420,1765886532627768100,217567985664,217567952896,140731478856096,6348976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:12.6277865Z","ETW","1","0","2025-12-16 12:02:12.6277865Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3656 svchost.exe",14408,,," 3656 svchost.exe",,,,,,,,,,,,,18446727645678108672,18446727645678080000,140731478856096,253,217563848704,14408,1765886532627786500,217571131392,217571098624,140731478856096,1582182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:12.6278838Z","ETW","1","0","2025-12-16 12:02:12.6278838Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3656 svchost.exe",1444,,," 3656 svchost.exe",,,,,,,,,,,,,18446727645764739072,18446727645764710400,140731478856096,253,217563832320,1444,1765886532627883800,217567461376,217567428608,140731478856096,177116988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0443386Z","ETW","0","0","2025-12-16 12:02:13.0443386Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\wbem\wbemsvc.dll",,,,,,,,,,,,,,,,1765886533044338600,,,,,140731473264640,140731473264640,123889,98304,3824705497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0444612Z","ETW","0","0","2025-12-16 12:02:13.0444612Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\wbem\fastprox.dll",,,,,,,,,,,,,,,,1765886533044461200,,,,,140731472216064,140731472216064,1025341,1003520,3093645688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0445821Z","ETW","0","0","2025-12-16 12:02:13.0445821Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,1765886533044582100,,,,,140731748712448,140731748712448,265798,233472,3598506564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0446831Z","ETW","0","0","2025-12-16 12:02:13.0446831Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,1765886533044683100,,,,,140731779645440,140731779645440,1041502,1015808,4109641684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0447221Z","ETW","0","0","2025-12-16 12:02:13.0447221Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\cabinet.dll",,,,,,,,,,,,,,,,1765886533044722100,,,,,140731529887744,140731529887744,195802,184320,791399748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0447942Z","ETW","0","0","2025-12-16 12:02:13.0447942Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\pdh.dll",,,,,,,,,,,,,,,,1765886533044794200,,,,,140731504984064,140731504984064,397383,364544,3789010626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0448190Z","ETW","0","0","2025-12-16 12:02:13.0448190Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\nsi.dll",,,,,,,,,,,,,,,,1765886533044819000,,,,,140731787444224,140731787444224,111648,53248,4223476491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0448912Z","ETW","0","0","2025-12-16 12:02:13.0448912Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\wevtapi.dll",,,,,,,,,,,,,,,,1765886533044891200,,,,,140731679834112,140731679834112,334932,323584,3664508198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0450288Z","ETW","0","0","2025-12-16 12:02:13.0450288Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\pla.dll",,,,,,,,,,,,,,,,1765886533045028800,,,,,140730647314432,140730647314432,1686385,1650688,2069969302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0451071Z","ETW","0","0","2025-12-16 12:02:13.0451071Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\wbemcomn.dll",,,,,,,,,,,,,,,,1765886533045107100,,,,,140731530412032,140731530412032,555527,512000,2497221210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0451453Z","ETW","0","0","2025-12-16 12:02:13.0451453Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\wbem\wbemprox.dll",,,,,,,,,,,,,,,,1765886533045145300,,,,,140731488272384,140731488272384,102410,86016,1260445496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0470939Z","ETW","0","0","2025-12-16 12:02:13.0470939Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\pla.dll",,,,,,,,,,,,,,,,1765886533047093900,,,,,140730647314432,140730647314432,1686385,1638400,2069969302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0475695Z","ETW","0","0","2025-12-16 12:02:13.0475695Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,1765886533047569500,,,,,140731779645440,140731779645440,1041502,1003520,4109641684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0481729Z","ETW","0","0","2025-12-16 12:02:13.0481729Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\nsi.dll",,,,,,,,,,,,,,,,1765886533048172900,,,,,140731787444224,140731787444224,111648,40960,4223476491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0484602Z","ETW","0","0","2025-12-16 12:02:13.0484602Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",15352,,," 5072 EDRi.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,1765886533048460200,,,,,140731748712448,140731748712448,265798,221184,3598506564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0486711Z","ETW","0","0","2025-12-16 12:02:13.0486711Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",5660,,," 5072 EDRi.exe",,,"C:\Windows\System32\cabinet.dll",,,,,,,,,,,,,,,,1765886533048671100,,,,,140731529887744,140731529887744,195802,172032,791399748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0493147Z","ETW","0","0","2025-12-16 12:02:13.0493147Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",9532,,," 5072 EDRi.exe",,,"C:\Windows\System32\pdh.dll",,,,,,,,,,,,,,,,1765886533049314700,,,,,140731504984064,140731504984064,397383,352256,3789010626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0493406Z","ETW","0","0","2025-12-16 12:02:13.0493406Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\wevtapi.dll",,,,,,,,,,,,,,,,1765886533049340600,,,,,140731679834112,140731679834112,334932,311296,3664508198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0513073Z","ETW","0","0","2025-12-16 12:02:13.0513073Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\wbem\wbemprox.dll",,,,,,,,,,,,,,,,1765886533051307300,,,,,140731488272384,140731488272384,102410,73728,1260445496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0522333Z","ETW","0","0","2025-12-16 12:02:13.0522333Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",15352,,," 5072 EDRi.exe",,,"C:\Windows\System32\wbemcomn.dll",,,,,,,,,,,,,,,,1765886533052233300,,,,,140731530412032,140731530412032,555527,499712,2497221210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0558302Z","ETW","0","0","2025-12-16 12:02:13.0558302Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\wbem\wbemsvc.dll",,,,,,,,,,,,,,,,1765886533055830200,,,,,140731473264640,140731473264640,123889,86016,3824705497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0578051Z","ETW","0","0","2025-12-16 12:02:13.0578051Z","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 5072 EDRi.exe",12448,,," 5072 EDRi.exe",,,"C:\Windows\System32\wbem\fastprox.dll",,,,,,,,,,,,,,,,1765886533057805100,,,,,140731472216064,140731472216064,1025341,991232,3093645688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0856842Z","ETW","1","0","2025-12-16 12:02:13.0856842Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9960 <not found>",7764,,," 9960 <not found>",,,,,,,,,,,,,18446727645749444608,18446727645749415936,140701685617328,0,374898757632,7764,1765886533085684200,374896328704,374896279552,140701685617328,47194375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0856923Z","ETW","1","0","2025-12-16 12:02:13.0856923Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9960 <not found>",13024,,," 9960 <not found>",,,,,,,,,,,,,18446727645749968896,18446727645749940224,140731806102768,0,374898806784,13024,1765886533085692300,374901571584,374901522432,140731806102768,381877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0857339Z","ETW","1","0","2025-12-16 12:02:13.0857339Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9960 <not found>",9808,,," 9960 <not found>",,,,,,,,,,,,,18446727645749608448,18446727645749579776,140731816172480,0,374898774016,9808,1765886533085733900,374897377280,374897328128,140731816172480,1815067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0857502Z","ETW","1","0","2025-12-16 12:02:13.0857502Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9960 <not found>",12168,,," 9960 <not found>",,,,,,,,,,,,,18446727645749772288,18446727645749743616,140731816172480,0,374898782208,12168,1765886533085750200,374899998720,374899949568,140731816172480,7339833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0857757Z","ETW","1","0","2025-12-16 12:02:13.0857757Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9960 <not found>",2088,,," 9960 <not found>",,,,,,,,,,,,,18446727645749903360,18446727645749874688,140731816172480,0,374898790400,2088,1765886533085775700,374900523008,374900473856,140731816172480,46790802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 12:02:13.0861707Z","ETW","0","0","2025-12-16 12:02:13.0861707Z","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 9960 <not found>",2088,,," 9960 <not found>",,,"C:\Windows\System32\RuntimeBroker.exe",,,,,,,,,,,,,,,,1765886533086170700,,,,,140701685579776,140701685579776,152120,126976,2657660771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
